id,entidadeTipo,entidadeId,entidadeNome,dadosExcluidos,excluidoPor,excluidoPorNome,motivoExclusao,createdAt
660021,acao,2010013,CONARH 2026,"{""id"":2010013,""pdiId"":1020089,""macroId"":210010,""microcompetencia"":""Atualização estratégica: Acesso às tendências globais e práticas inovadoras em gestão de pessoas e liderança."",""titulo"":""CONARH 2026"",""descricao"":""De 18 a 20 de agosto de 2026, acontecerá no São Paulo Expo o CONARH 2026, um dos maiores eventos de RH e gestão de pessoas do mundo. Gostaria de apresentar a justificativa para levar nossos gerentes a este congresso:\nPor que os Gerentes Regionais devem participar?\n•\tAtualização estratégica: Acesso às tendências globais e práticas inovadoras em gestão de pessoas e liderança.\n•\tDesenvolvimento de liderança: Conteúdos voltados para gestão ágil, engajamento e transformação cultural.\n•\tNetworking qualificado: Oportunidade de interação com profissionais e empresas referência no mercado.\n•\tAplicabilidade imediata: Workshops práticos que permitirão implementar melhorias rapidamente.\n•\tAlinhamento com objetivos corporativos: Fortalecimento da estratégia de valorização de pessoas e inovação.\n\nRetorno esperado:\n•\tMelhoria na gestão de equipes e clima organizacional.\n•\tImplementação de práticas modernas de RH e liderança.\n•\tAumento da eficiência e engajamento dos colaboradores.\n"",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-15 22:03:12"",""updatedAt"":""2026-03-15 22:03:12""}",1,Equipe CKM Talents,,2026-03-16 19:28:26
660022,acao,2010004,Web Summit Rio 2026,"{""id"":2010004,""pdiId"":1020089,""macroId"":210038,""microcompetencia"":""Ecossistema de Inovação"",""titulo"":""Web Summit Rio 2026"",""descricao"":""Solicito autorização para participar do Web Summit Rio 2026, evento internacional de referência nas áreas de inovação, tecnologia, empreendedorismo e transformação digital, que ocorrerá no Rio de Janeiro em abril de 2026. A participação neste evento é estratégica para o fortalecimento das ações desenvolvidas pela instituição, especialmente no que se refere ao acompanhamento de tendências globais e à ampliação da rede de parceiros e oportunidades de cooperação.\n\nO Web Summit reúne líderes do setor público, empresas de tecnologia, investidores, startups e especialistas que debatem soluções e práticas inovadoras aplicáveis à gestão pública e ao desenvolvimento econômico.\n\nMinha presença no evento permitirá:\n\n1- Identificar tecnologias emergentes que possam ser incorporadas aos projetos e políticas públicas voltadas para competitividade, transformação digital e melhoria do ambiente de negócios.\n2- Estabelecer conexões com startups, aceleradoras e empresas de software, potencializando futuras parcerias e iniciativas estratégicas para o desenvolvimento regional e estadual.\n3- Aprimorar conhecimentos técnicos sobre inovação, gestão, liderança e uso de dados, fortalecendo a capacidade de proposição e execução de projetos institucionais.\n4- Mapear oportunidades aplicáveis às iniciativas já em andamento na Regional—como projetos de ambiente e tecnologia, sucessão ágil de gestores e radar de oportunidades—contribuindo diretamente para resultados mais eficientes.\n5- Captar boas práticas nacionais e internacionais, replicáveis no contexto do Tocantins e alinhadas ao planejamento estratégico da instituição.\n\nDada a relevância do tema e o alto potencial de retorno institucional, a participação no Web Summit Rio 2026 representa uma oportunidade significativa de atualização técnica, inovação e fortalecimento das entregas ao setor produtivo, promovendo impacto direto na competitividade dos empreendedores atendidos.\n\nCabe aqui mencionar que a Regional Metropolitana irá promover a Missão com Empresários do Tocantins e com isso as despesas de hospedagem e transporte será feito através do pacote da RME e passaporte para acessar o evento e cabendo a mim receber meia diária por o pacote ter sido adquirido pela gestora. Porém será necessário aportar recursos previstos na UGP na parte que lhe é certo.\n\nSolicito, portanto, autorização para participação no referido evento.\n\nLink: https://rio.websummit.com/pt-br/?_gl=1*16ql6u3*_up*MQ..*_gs*MQ..&gclid=Cj0KCQiAkPzLBhD4ARIsAGfah8hFVkJK-5wpTJvamZo9PLqbLzDVhr3II6Tm90vqHU-FpDFcFkCIYz8aAiv8EALw_wcB&gbraid=0AAAAApJGgFTab34nWiABdyumFX8VCrwXc"",""prazo"":""2026-03-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-15 21:41:20"",""updatedAt"":""2026-03-15 21:41:20""}",1,Equipe CKM Talents,,2026-03-16 19:29:27
660023,acao,1860001,Participar da Oficina Sebrae: Acelere o Seu Negócio com IA,"{""id"":1860001,""pdiId"":1020010,""macroId"":210002,""microcompetencia"":""Comunicação Assertiva com IA"",""titulo"":""Participar da Oficina Sebrae: Acelere o Seu Negócio com IA"",""descricao"":""<p>Oficina de IA profissional aplicada, com oportunidade para identificar oportunidades reais e caminhos claros para avançar com o uso da Inteligência Artificial (IA) em 2026, como um diferencial competitivo essencial, indo além da área de tecnologia, para maior produtividade, melhores oportunidades de carreira e a capacidade de inovar em processos.</p>"",""prazo"":""2026-03-03T00:00:00.000Z"",""status"":""aguardando_avaliacao"",""createdAt"":""2026-03-10 14:40:15"",""updatedAt"":""2026-03-16 19:15:29""}",1,Equipe CKM Talents,,2026-03-16 19:32:39
690001,acao,900687,"Ética, Integridade e Responsabilidade","{""id"":900687,""pdiId"":1080003,""macroId"":210004,""microcompetencia"":""Ética, Integridade e Responsabilidade"",""titulo"":""Ética, Integridade e Responsabilidade"",""descricao"":""Sugestão de desenvolvimento da Competência: Participar do 45º Congresso Brasileiro de Auditoria Interna – CONBRAI (Governança e Auditoria).\n\nPor que fazer: Para acesso a conteúdo técnico avançado, tendências e boas práticas nacionais em auditoria interna aplicáveis ao setor público.\n\nComo fazer: Realizar inscrição e participar presencialmente do congresso (conforme orientações do evento).\n\nOnde fazer: Evento presencial (CONBRAI – IIA Brasil).\n\nComo comprovar: Certificado de participação emitido pela organização do evento."",""prazo"":""2026-06-01T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:19:24"",""updatedAt"":""2026-02-23 21:10:35""}",1,Equipe CKM Talents,,2026-03-17 17:35:41
690002,acao,900496,Planejamento de Auditoria Baseado em Riscos,"{""id"":900496,""pdiId"":1020001,""macroId"":210039,""microcompetencia"":""Planejamento, Foco e Resultados"",""titulo"":""Planejamento de Auditoria Baseado em Riscos"",""descricao"":""Detalhes da ação (Descrição da Ação)\nO que fazer: Desenvolver competências em planejamento e foco em resultados por meio de capacitação nos fundamentos do planejamento de auditoria baseada em riscos. \n\nComo fazer: Inscrever-se no curso “Introdução ao Planejamento de Auditoria”, participar dos módulos e atividades propostas, aplicar os aprendizados em uma simulação de auditoria real e elaborar um documento reflexivo sobre o processo; como alternativa, participar de treinamento interno com usuários experientes do sistema Diligent One, em formato de shadowing, e elaborar um mini-guia de boas práticas acompanhado de checklist testado. \n\nOnde fazer: Instituições e plataformas como IIA Brasil, Coursera, Sebrae ou Fundação Bradesco, além de ambiente interno do Sebrae para treinamento prático. \n\nComo comprovar: Certificado de conclusão do curso acompanhado da entrega de plano de auditoria simulado; quando utilizada a alternativa interna, mini-guia elaborado e checklist testado.\n\n"",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-02-03 00:14:22"",""updatedAt"":""2026-03-02 21:40:58""}",1,Equipe CKM Talents,,2026-03-17 17:55:21
720001,acao,1620004,Aprimoramento Analítico para Fundamentação de Recomendações,"{""id"":1620004,""pdiId"":1170090,""macroId"":210017,""microcompetencia"":""Fundamentação de Recomendações e Análise de Causa Raiz"",""titulo"":""Aprimoramento Analítico para Fundamentação de Recomendações"",""descricao"":""<ul><li><p><strong>Contexto: </strong>Para consolidar ainda mais a atuação na fundamentação de recomendações vinculadas à causa raiz nas auditorias e manter a alta aderência transversal, é útil fortalecer a estruturação do raciocínio analítico e a organização de ideias complexas aplicadas à rotina da UAUD.</p><p></p></li><li><p><strong>Como fazer: </strong>Realizar o curso sugerido e a leitura do livro recomendado. O objetivo prático é desenvolver uma \""Matriz de Fundamentação de Causa Raiz\"" que conecte os problemas identificados nas avaliações de controles internos às soluções e recomendações propostas nas auditorias da unidade.</p><p></p></li><li><p><strong>Onde fazer: </strong>Curso \""Habilidades de Resolução de Problemas (Columbia University)\"", via plataforma EV.G , e leitura do livro \""A mente organizada\"", disponível na Biblioteca Sebrae.</p><p></p></li><li><p><strong>Como comprovar:</strong> Apresentação do certificado do curso, do registro de leitura (síntese) e da primeira versão da Matriz aplicada.</p><p></p></li></ul><p><em>Disclaimer Institucional:</em></p><p><em>A CKM não avalia custos de deslocamento, valores de investimento ou budget de áreas e da instituição. Esta decisão é responsabilidade da gestão de pessoas e áreas correlatas.</em></p>"",""prazo"":""2026-06-20T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-03 18:28:22"",""updatedAt"":""2026-03-05 15:00:19""}",1,Equipe CKM Talents,,2026-03-19 16:37:43
720002,acao,2100067,Mapeamento Prático do Fluxo Operacional no SeSuite — Do Processo à Evidência de Registro,"{""id"":2100067,""pdiId"":1170037,""macroId"":210036,""microcompetencia"":""Aprofundamento no uso estruturado do sistema SeSuite e nas práticas de registro e CRM"",""titulo"":""Mapeamento Prático do Fluxo Operacional no SeSuite — Do Processo à Evidência de Registro"",""descricao"":""<p><strong>Contexto:</strong> Visando ampliar a consistência técnica de Ana Estela na operação dos sistemas institucionais, recomenda-se um trabalho estruturado de mapeamento do fluxo completo de registro das operações no SeSuite. A variação de desempenho em CRM e Dados e em Governança e Processos indica que há oportunidade de consolidar a disciplina de registro, garantindo rastreabilidade e qualidade das informações produzidas na rotina de suporte operacional às consultorias.</p><p><strong>Como fazer:</strong></p><ol><li><p>Selecionar os 3 tipos de operação que Ana Estela realiza com maior frequência no SeSuite: processo novo, distrato e aditivo.</p></li><li><p>Para cada tipo de operação, documentar passo a passo — do início ao fim — como o processo é realizado no sistema: quais campos são preenchidos, quais documentos são anexados, quais validações são necessárias e qual é o status final esperado.</p></li><li><p>Identificar, para cada tipo de operação, ao menos 1 ponto de atenção ou erro recorrente que já ocorreu ou que representa risco de inconsistência no registro.</p></li><li><p>Consolidar tudo em um documento intitulado \""Guia Operacional SeSuite — Processos de Consultoria | Regional Metropolitana\"", com os fluxos descritos e os pontos de atenção destacados.</p></li><li><p>Após finalizar o guia, aplicá-lo como referência na execução real das próximas operações por ao menos 2 semanas, anotando qualquer ajuste necessário e incorporando ao documento.</p></li></ol><p><strong>Onde fazer:</strong> No ambiente de trabalho da Regional Metropolitana, com base nos processos reais realizados no sistema SeSuite.</p><p><strong>Como comprovar:</strong> Documento \""Guia Operacional SeSuite — Processos de Consultoria | Regional Metropolitana\"" contendo os fluxos mapeados, os pontos de atenção por tipo de operação e evidência de uso prático (anotação de ajustes realizados após aplicação, ou ciência da liderança imediata).</p><p></p>"",""prazo"":""2026-05-20T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-19 19:08:42"",""updatedAt"":""2026-03-19 19:08:42""}",1,Equipe CKM Talents,,2026-03-19 19:10:12
750001,acao,2130002,Ação teste 2,"{""id"":2130002,""pdiId"":1170168,""macroId"":210003,""microcompetencia"":""Ação teste 2"",""titulo"":""Ação teste 2"",""descricao"":""<p>Ação teste 2</p>"",""prazo"":""2026-03-27T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-23 15:23:35"",""updatedAt"":""2026-03-23 15:23:35""}",1,Equipe CKM Talents,,2026-03-23 17:22:12
750002,acao,2130001,Ação teste,"{""id"":2130001,""pdiId"":1170168,""macroId"":210003,""microcompetencia"":""Ação teste"",""titulo"":""Ação teste"",""descricao"":""<p>Ação teste</p>"",""prazo"":""2026-03-27T00:00:00.000Z"",""status"":""concluida"",""createdAt"":""2026-03-23 15:16:18"",""updatedAt"":""2026-03-23 15:37:37""}",1,Equipe CKM Talents,,2026-03-23 17:22:18
780001,acao,1590003,Projeto Prático: Gestão de Iniciativa Estratégica Adaptativa,"{""id"":1590003,""pdiId"":1170152,""macroId"":210006,""microcompetencia"":""Aplicação Prática de Gestão de Projetos em Ação Estratégica da Área"",""titulo"":""Projeto Prático: Gestão de Iniciativa Estratégica Adaptativa"",""descricao"":""<p>📌<strong> O QUE FAZER: </strong>Participe ativamente ou lidere um projeto interno que envolva uma iniciativa estratégica da sua área, aplicando metodologias ágeis de gestão de projetos (Scrum, Kanban). Foco em como as mudanças e imprevistos são gerenciados, adaptando o plano original e comunicando os ajustes. O projeto deve ter duração mínima de 3 meses. </p><p></p><p><strong>💡 ESTA É UMA SUGESTÃO!</strong> Você pode optar por uma ação similar (outro projeto com foco em adaptabilidade e gestão de mudanças, ou um curso aprofundado em metodologias ágeis com aplicação prática) desde que desenvolva a competência de Aplicação Prática de Gestão de Projetos em Ação Estratégica da Área, com ênfase em adaptabilidade, flexibilidade e resiliência. </p><p><span style=\""color: rgb(220, 38, 38);\""><strong> EVIDÊNCIA ESPERADA: </strong></span>Apresentação de um relatório conciso (máximo 2 páginas) detalhando o projeto, os desafios encontrados, as adaptações realizadas no plano original e os resultados alcançados. Incluir uma breve reflexão sobre os aprendizados em termos de adaptabilidade e resiliência na gestão do projeto.</p>"",""prazo"":""2026-03-26T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-03-02 22:16:00"",""updatedAt"":""2026-03-02 22:16:00""}",1,Equipe CKM Talents,,2026-03-24 13:55:27
